PSMC5,ABRAXAS1
PSMC5,PSMB6
PSMC5,PSMD8
PSMC5,ESRRB
PSMC5,PSMB8
PSMC5,PSMD5
PSMC5,PRIM1
PSMC5,STRN
PSMC5,SSNA1
PSMC5,MOB4
PSMC5,PSMA2
PSMC5,LAMC1
PSMC5,NOS2
PSMC5,PSMB4
PSMC5,COG4
PSMC5,NR4A2
PSMC5,PSMG2
PSMC5,DLD
PSMC5,NR1I2
PSMC5,PSME2
PSMC5,ECPAS
PSMC5,UBR4
PSMC5,TNNI3
PSMC5,ECD
PSMC5,HNF4G
PSMC5,NR1I3
PSMC5,LONP1
PSMC5,TAF10
PSMC5,PTGS2
PSMC5,SIRT7
PSMC5,UBLCP1
PSMC5,DYNC1I2
PSMC5,CRY1
PSMC5,IDH3A
PSMC5,GCC2
PSMC5,STRIP1
PSMC5,CPSF3
PSMC5,PTP4A2
PSMC5,HARS
PSMC5,USP49
PSMC5,ST18
PSMC5,UBE3C
PSMC5,ATOH1
PSMC5,TMEM67
PSMC5,MYO18B
PSMC5,PDC
PSMC5,USP44
PSMC5,ATG4C
PSMC5,HAO1
PSMC5,RGPD8
IRF9,TP53
IRF9,NFKB1
IRF9,RELA
IRF9,RAD18
IRF9,ISG15
IRF9,DNMT3A
IRF9,STAT1
IRF9,STAT3
IRF9,IRF7
IRF9,CREBBP
IRF9,TOP1
IRF9,STAT2
IRF9,IRF2BP1
IRF9,KPNA3
IRF9,KPNA6
IRF9,IRF1
IRF9,EIF2AK2
IRF9,IFIT1
IRF9,POU2F1
IRF9,KPNA4
IRF9,ATXN1
IRF9,GFI1B
IRF9,S100A13
IRF9,NR2E3
IRF9,VENTX
IRF9,ATN1
IRF9,TLX3
IRF9,HOXC9
IRF9,ARIH1
IRF9,ARID3B
IRF9,ANKHD1
IRF9,ANKRD17
IRF9,DACH2
IRF9,DMRTC2
IRF9,MYO1F
IRF9,FOXL1
PPP3CA,GRB2
PPP3CA,PTEN
PPP3CA,TP53
PPP3CA,JUN
PPP3CA,CDKN1A
PPP3CA,PPP3R1
PPP3CA,BCL2
PPP3CA,BAD
PPP3CA,CASP3
PPP3CA,FKBP1A
PPP3CA,GAB2
PPP3CA,TNPO1
PPP3CA,AMPH
PPP3CA,AKT1
PPP3CA,PPIA
PPP3CA,TRAF3
PPP3CA,AKAP5
PPP3CA,VCP
PPP3CA,RXRB
PPP3CA,TNS4
PPP3CA,MAT2B
PPP3CA,PDHB
PPP3CA,NR3C1
PPP3CA,NFATC2
PPP3CA,PRKCZ
PPP3CA,FGFR4
PPP3CA,PFDN5
PPP3CA,TUBA1B
PPP3CA,FKBP8
PPP3CA,CABIN1
PPP3CA,NFATC1
PPP3CA,ABL1
PPP3CA,UNC119
PPP3CA,MAPK7
PPP3CA,PPP2R2A
PPP3CA,SMPD3
PPP3CA,ADRB2
PPP3CA,IRF2
PPP3CA,RCAN1
PPP3CA,LASP1
PPP3CA,DEFA1
PPP3CA,DEFA1B
PPP3CA,PDE4D
PPP3CA,PDIA6
PPP3CA,NFATC4
PPP3CA,SIK3
PPP3CA,USP14
PPP3CA,RHOC
PPP3CA,SOD1
PPP3CA,TARDBP
PPP3CA,PHLPP2
PPP3CA,MYOZ2
PPP3CA,DTNBP1
PPP3CA,ABI2
PPP3CA,HNRNPH1
PPP3CA,CALM2
PPP3CA,KCNIP3
PPP3CA,VBP1
PPP3CA,CIB1
PPP3CA,CRTC2
PPP3CA,MYOZ3
PPP3CA,SYNJ1
PPP3CA,PSMD9
PPP3CA,CEP76
PPP3CA,NCAPG
PPP3CA,UTRN
PPP3CA,ARFIP1
PPP3CA,PSMA6
PPP3CA,MYOZ1
PPP3CA,AATK
PPP3CA,PTK7
PPP3CA,XPO5
PPP3CA,MRI1
PPP3CA,MTTP
PPP3CA,LBH
PPP3CA,NRDC
PPP3CA,GABRB2
PPP3CA,GABRA1
PPP3CA,RYK
MRPL1,CAND1
MRPL1,PTTG1
MRPL1,APP
MRPL1,CUL3
MRPL1,SDHA
MRPL1,IRS2
MRPL1,CYLD
MRPL1,TUFM
MRPL1,RPS20
MRPL1,MRTO4
MRPL1,RPS8
MRPL1,VPS52
MRPL1,SLC25A10
MRPL1,RPL13
MRPL1,NDUFAF1
MRPL1,CIRBP
MRPL1,ZC3H3
MRPL1,SSB
MRPL1,MRPL35
MRPL1,MRPS18A
MRPL1,MRPL10
MRPL1,DLAT
MRPL1,MRPL11
MRPL1,PRPF40A
MRPL1,MRPS7
MRPL1,MRPL28
MRPL1,BRCC3
MRPL1,GADD45GIP1
MRPL1,MRPL49
MRPL1,MRPL4
MRPL1,RPL12
MRPL1,MRPL12
MRPL1,MRPL43
MRPL1,MRPL34
MRPL1,MRPL19
MRPL1,MMGT1
MRPL1,HNRNPA1
MRPL1,SOX2
MRPL1,MRPL57
MRPL1,C6orf203
MRPL1,SPAG16
MRPL1,MRPL40
MRPL1,RBM3
MRPL1,HSPA1L
MRPL1,ATP6V1H
MRPL1,MRPL20
MRPL1,MRPL38
MRPL1,ILF3
MRPL1,MRPL15
MRPL1,PI4KA
MRPL1,MRPL42
MRPL1,MRPL53
MRPL1,MRPL2
MRPL1,CORO1B
MRPL1,SLC30A7
MRPL1,MRPL9
MRPL1,MRPL16
MRPL1,MRPL14
MRPL1,MRPL41
MRPL1,MRPL17
MRPL1,CORO1C
MRPL1,MRPL39
MRPL1,ACAD9
MRPL1,MRPL58
MRPL1,MRPL37
MRPL1,MRPL52
MRPL1,MRPL13
MRPL1,MRPL18
MRPL1,MRPL3
MRPL1,MRPL32
MRPL1,MRPL50
MRPL1,MRPS30
MRPL1,MRPL21
MRPL1,MRPL30
MRPL1,MRPL33
MRPL1,COQ4
RPS3,GRB2
RPS3,EGFR
RPS3,PIK3CA
RPS3,SUMO1
RPS3,BRCA1
RPS3,CCNB1
RPS3,YAP1
RPS3,PTEN
RPS3,TP53
RPS3,NDRG1
RPS3,AURKA
RPS3,SFN
RPS3,MDM2
RPS3,CSNK2A1
RPS3,ESR1
RPS3,TNFRSF1A
RPS3,TNF
RPS3,NFKB1
RPS3,RELA
RPS3,NME2
RPS3,TSNAX
RPS3,CUL1
RPS3,CAND1
RPS3,CTNNB1
RPS3,HEY1
RPS3,YWHAE
RPS3,MAP3K14
RPS3,NFKB2
RPS3,CDC20
RPS3,CDK2
RPS3,YWHAZ
RPS3,PDGFB
RPS3,ITGA4
RPS3,MAP3K7
RPS3,NFKBIA
RPS3,TGFB1
RPS3,CD81
RPS3,SMURF1
RPS3,NEDD8
RPS3,RNF20
RPS3,VCP
RPS3,CHD3
RPS3,WDR77
RPS3,PAN2
RPS3,HSPA5
RPS3,NF2
RPS3,CUL4B
RPS3,CUL4A
RPS3,ATP6V0D2
RPS3,BMI1
RPS3,CBX4
RPS3,HSP90AA1
RPS3,CUL5
RPS3,CUL3
RPS3,CUL2
RPS3,MAT2A
RPS3,PPP2R1A
RPS3,HUWE1
RPS3,NTRK1
RPS3,TRAF2
RPS3,ARRB2
RPS3,CRK
RPS3,HDAC5
RPS3,HDAC6
RPS3,TUBG1
RPS3,HSPA8
RPS3,IKBKG
RPS3,RACK1
RPS3,COPS5
RPS3,BCL2L1
RPS3,E2F1
RPS3,SKI
RPS3,CRY2
RPS3,CSNK1A1
RPS3,TRAF1
RPS3,IGF1R
RPS3,RPSA
RPS3,YWHAQ
RPS3,NCL
RPS3,BTK
RPS3,PPP6C
RPS3,XPO1
RPS3,SND1
RPS3,RNF4
RPS3,HSPA4
RPS3,CYLD
RPS3,EEF1A1
RPS3,IKBKB
RPS3,TRADD
RPS3,RPS13
RPS3,RPL6
RPS3,EED
RPS3,RPS11
RPS3,RPL8
RPS3,FBL
RPS3,RPL30
RPS3,RPL4
RPS3,DDX3X
RPS3,ACO2
RPS3,BYSL
RPS3,CHD4
RPS3,RPL21
RPS3,RPL28
RPS3,RPL31
RPS3,RPL3
RPS3,TUFM
RPS3,STAU1
RPS3,PNO1
RPS3,RPS20
RPS3,TCP1
RPS3,RPL13A
RPS3,UBC
RPS3,RPL38
RPS3,SLC25A5
RPS3,RPS24
RPS3,RPL22
RPS3,RPS15A
RPS3,SART3
RPS3,REST
RPS3,RPS8
RPS3,CEP57
RPS3,RPL23
RPS3,PHC3
RPS3,RPS17
RPS3,RNF31
RPS3,EFTUD2
RPS3,EIF3E
RPS3,ILF2
RPS3,RAD21
RPS3,DYNLL1
RPS3,RPL13
RPS3,RPS3A
RPS3,RPL10
RPS3,SLC9A3R1
RPS3,MID1
RPS3,RPL19
RPS3,RPL17
RPS3,RPL14
RPS3,RBM39
RPS3,MAGOH
RPS3,SSB
RPS3,FBXO7
RPS3,FBXO6
RPS3,KRR1
RPS3,RPS16
RPS3,RPS9
RPS3,SNU13
RPS3,DYNLT3
RPS3,RPLP1
RPS3,CAD
RPS3,HNRNPU
RPS3,RPL27A
RPS3,CUL7
RPS3,RPS4X
RPS3,RPS23
RPS3,CBX6
RPS3,DDX39B
RPS3,SERBP1
RPS3,ATP5F1A
RPS3,HNRNPA0
RPS3,RPL7
RPS3,RPS19
RPS3,PHF8
RPS3,RPS2
RPS3,PRPF8
RPS3,TARDBP
RPS3,GNL3
RPS3,RPL18
RPS3,RPS6
RPS3,FN1
RPS3,PCK1
RPS3,RPS14
RPS3,RPL10A
RPS3,VHL
RPS3,RPL24
RPS3,RPL32
RPS3,RPS10
RPS3,UPF1
RPS3,ACLY
RPS3,MYBBP1A
RPS3,RPL27
RPS3,NUDT21
RPS3,NPM1
RPS3,CDC73
RPS3,LTV1
RPS3,RPL26
RPS3,RPL36
RPS3,RPLP2
RPS3,RPS15
RPS3,RPS6KB2
RPS3,KHDRBS2
RPS3,RPL12
RPS3,RPL11
RPS3,TPM1
RPS3,RPL7A
RPS3,RBM10
RPS3,RPL35A
RPS3,HIST1H1E
RPS3,RPS7
RPS3,RPLP0
RPS3,NIFK
RPS3,RPS26
RPS3,RPL18A
RPS3,RPL41
RPS3,RPS12
RPS3,RPL15
RPS3,RPS27A
RPS3,RPL23A
RPS3,ADSS
RPS3,RPL34
RPS3,RPS21
RPS3,UBA52
RPS3,CCT2
RPS3,NOP56
RPS3,PDLIM5
RPS3,RPL29
RPS3,EIF3A
RPS3,RPL5
RPS3,RPS5
RPS3,PPID
RPS3,GOLGA3
RPS3,LARS
RPS3,INO80B
RPS3,CHAF1A
RPS3,MCM2
RPS3,NAP1L1
RPS3,GAN
RPS3,RPS27
RPS3,RPS18
RPS3,RPL9
RPS3,HNRNPA1
RPS3,LRRK2
RPS3,ZBTB48
RPS3,H2AFX
RPS3,CDC5L
RPS3,SCD
RPS3,HIST1H1A
RPS3,MRPL23
RPS3,RPL35
RPS3,TXNL4B
RPS3,TUBGCP4
RPS3,EXOSC4
RPS3,ESRRB
RPS3,NEDD1
RPS3,RPS29
RPS3,COPE
RPS3,NOS2
RPS3,CEP250
RPS3,AHSA1
RPS3,RPS28
RPS3,POLG2
RPS3,PYM1
RPS3,ILF3
RPS3,RPS25
RPS3,PIH1D1
RPS3,RPS27L
RPS3,RPL37A
RPS3,RPL37
RPS3,TRIP4
RPS3,MRPS12
RPS3,TSR1
RPS3,ICAM1
RPS3,UBL4A
RPS3,CRY1
RPS3,SPDL1
RPS3,IBTK
RPS3,RRS1
RPS3,VCAM1
RPS3,HIST1H1T
RPS3,IGSF8
RPS3,BHLHA15
RPS3,PARD3
RPS3,TUBGCP3
RPS3,FOLH1
RPS3,RC3H1
RPS3,RPL10L
RPS3,MRPL18
RPS3,TUBGCP2
RPS3,MTF1
RPS3,HIST1H2AD
RPS3,EEFSEC
RPS3,MRPL3
RPS3,CCDC8
RPS3,ZCRB1
SNRNP200,GRB2
SNRNP200,UBE2I
SNRNP200,BARD1
SNRNP200,BRCA1
SNRNP200,PIN1
SNRNP200,WWOX
SNRNP200,CDKN1A
SNRNP200,IRAK1
SNRNP200,IRAK2
SNRNP200,CAND1
SNRNP200,FOXM1
SNRNP200,SNW1
SNRNP200,HIF1A
SNRNP200,YBX1
SNRNP200,MYC
SNRNP200,ITGA4
SNRNP200,SMAD2
SNRNP200,PRKN
SNRNP200,YWHAB
SNRNP200,APC
SNRNP200,SUZ12
SNRNP200,CHD3
SNRNP200,HNRNPC
SNRNP200,TOP1
SNRNP200,TOP2B
SNRNP200,SRRM1
SNRNP200,SRRM2
SNRNP200,HSP90AA1
SNRNP200,CUL5
SNRNP200,CUL3
SNRNP200,CUL2
SNRNP200,HUWE1
SNRNP200,NTRK1
SNRNP200,TUBA1B
SNRNP200,HDAC5
SNRNP200,RPA2
SNRNP200,RPA1
SNRNP200,RUVBL2
SNRNP200,RUVBL1
SNRNP200,COPS5
SNRNP200,CRY2
SNRNP200,HSPB1
SNRNP200,TUBB
SNRNP200,NCL
SNRNP200,RNF4
SNRNP200,SNRPD2
SNRNP200,PSMC2
SNRNP200,IKBKE
SNRNP200,EED
SNRNP200,MCC
SNRNP200,MCM5
SNRNP200,POLR2H
SNRNP200,SF3A1
SNRNP200,EIF4A3
SNRNP200,RNF2
SNRNP200,CHD4
SNRNP200,RANBP2
SNRNP200,EMD
SNRNP200,EZH2
SNRNP200,STAU1
SNRNP200,SF3B1
SNRNP200,SRSF1
SNRNP200,SNRPD3
SNRNP200,SART1
SNRNP200,EFTUD2
SNRNP200,SF3B2
SNRNP200,U2AF2
SNRNP200,DUSP16
SNRNP200,SF3B3
SNRNP200,SNRPD1
SNRNP200,ZMYND11
SNRNP200,RBM5
SNRNP200,DCUN1D1
SNRNP200,ERG
SNRNP200,RBM39
SNRNP200,MAGOH
SNRNP200,PRPF31
SNRNP200,FBXO6
SNRNP200,PABPC1
SNRNP200,SMU1
SNRNP200,ZGPAT
SNRNP200,HNRNPU
SNRNP200,RPTOR
SNRNP200,CUL7
SNRNP200,SNRNP70
SNRNP200,DHX15
SNRNP200,PRPF19
SNRNP200,RNPS1
SNRNP200,SNRPN
SNRNP200,ELP3
SNRNP200,HNRNPR
SNRNP200,PRPF8
SNRNP200,TARDBP
SNRNP200,FN1
SNRNP200,VHL
SNRNP200,DDX23
SNRNP200,SNRNP40
SNRNP200,SNRPA1
SNRNP200,EPB41
SNRNP200,CRNKL1
SNRNP200,BCAS2
SNRNP200,THOC6
SNRNP200,XAB2
SNRNP200,SF3A3
SNRNP200,SNRPF
SNRNP200,PRKAB1
SNRNP200,SNRPB
SNRNP200,CPT1A
SNRNP200,GNMT
SNRNP200,TSC22D1
SNRNP200,CD2BP2
SNRNP200,PRPF6
SNRNP200,FERMT3
SNRNP200,MCM2
SNRNP200,WBP4
SNRNP200,SNRPB2
SNRNP200,CIAO1
SNRNP200,CHMP1B
SNRNP200,BPTF
SNRNP200,HNRNPA1
SNRNP200,PRPF3
SNRNP200,SF3A2
SNRNP200,ZBTB10
SNRNP200,ZNF746
SNRNP200,CDC5L
SNRNP200,TFAP4
SNRNP200,C9orf78
SNRNP200,PPP5C
SNRNP200,SIRT6
SNRNP200,SNRPG
SNRNP200,SNRPE
SNRNP200,OBSL1
SNRNP200,LSM8
SNRNP200,USP39
SNRNP200,SMNDC1
SNRNP200,PRPF4B
SNRNP200,FOXK2
SNRNP200,PPP1R16B
SNRNP200,RPA3
SNRNP200,PIH1D1
SNRNP200,GPBP1L1
SNRNP200,UBR4
SNRNP200,ECT2
SNRNP200,ECD
SNRNP200,TCEA1
SNRNP200,PRPF4
SNRNP200,SIRT7
SNRNP200,USP19
SNRNP200,SPDL1
SNRNP200,PDCD7
SNRNP200,GCFC2
SNRNP200,DPF3
SNRNP200,EAPP
SNRNP200,MED12
SNRNP200,VCAM1
SNRNP200,VIRMA
SNRNP200,WDHD1
SNRNP200,PHF6
SNRNP200,WASHC4
SNRNP200,FOXG1
SNRNP200,RC3H1
SNRNP200,USP37
SNRNP200,MTF1
SNRNP200,YEATS2
SNRNP200,ZBTB46
SNRNP200,SLC7A6OS
SNRNP200,FOXQ1
ELAVL1,CDK1
ELAVL1,PIN1
ELAVL1,WWOX
ELAVL1,ESR1
ELAVL1,TRIM25
ELAVL1,ISG15
ELAVL1,CASP3
ELAVL1,KPNA1
ELAVL1,KPNB1
ELAVL1,CUL1
ELAVL1,CAND1
ELAVL1,TNPO1
ELAVL1,ABCD1
ELAVL1,CTNNB1
ELAVL1,SNW1
ELAVL1,HIF1A
ELAVL1,CHUK
ELAVL1,SOCS3
ELAVL1,TGFB1
ELAVL1,PRKN
ELAVL1,VCP
ELAVL1,SUZ12
ELAVL1,CHD3
ELAVL1,TOP1
ELAVL1,PRKCA
ELAVL1,PAN2
ELAVL1,GSK3B
ELAVL1,SDCBP
ELAVL1,CUL4B
ELAVL1,SRRM2
ELAVL1,BMI1
ELAVL1,HSD17B10
ELAVL1,CUL5
ELAVL1,CUL3
ELAVL1,PDHA1
ELAVL1,SDHA
ELAVL1,NOS3
ELAVL1,NTRK1
ELAVL1,TRAF2
ELAVL1,TCF3
ELAVL1,HDAC6
ELAVL1,BTRC
ELAVL1,RPA2
ELAVL1,RPA1
ELAVL1,SET
ELAVL1,PRKCD
ELAVL1,RACK1
ELAVL1,ATF3
ELAVL1,RUVBL1
ELAVL1,COPS5
ELAVL1,FBXW11
ELAVL1,ANP32A
ELAVL1,AGO2
ELAVL1,YWHAQ
ELAVL1,HNRNPK
ELAVL1,CYLD
ELAVL1,TRAF5
ELAVL1,EED
ELAVL1,TNIP2
ELAVL1,DDX3X
ELAVL1,GATA3
ELAVL1,RNF2
ELAVL1,CHD4
ELAVL1,PTBP1
ELAVL1,EZH2
ELAVL1,G3BP1
ELAVL1,STAU1
ELAVL1,UBC
ELAVL1,SLC25A5
ELAVL1,HNRNPA2B1
ELAVL1,RNF31
ELAVL1,U2AF2
ELAVL1,PRKCE
ELAVL1,NDUFA9
ELAVL1,ERG
ELAVL1,VDAC2
ELAVL1,CELF1
ELAVL1,SRSF3
ELAVL1,TIAL1
ELAVL1,SRSF5
ELAVL1,CUL7
ELAVL1,STIP1
ELAVL1,KRT10
ELAVL1,SOD1
ELAVL1,TARDBP
ELAVL1,SREK1
ELAVL1,PCBP2
ELAVL1,CHEK2
ELAVL1,VDAC1
ELAVL1,FN1
ELAVL1,LMNA
ELAVL1,VHL
ELAVL1,DUT
ELAVL1,RPS15
ELAVL1,SLC25A13
ELAVL1,RBFOX2
ELAVL1,CALM2
ELAVL1,PSEN2
ELAVL1,SLIRP
ELAVL1,RMDN3
ELAVL1,HNRNPA1
ELAVL1,TNPO2
ELAVL1,SF3A2
ELAVL1,H2AFX
ELAVL1,PTBP2
ELAVL1,CDC5L
ELAVL1,UBE2A
ELAVL1,ANP32B
ELAVL1,RBM3
ELAVL1,IVNS1ABP
ELAVL1,OBSL1
ELAVL1,NKX3-1
ELAVL1,CARM1
ELAVL1,POLR2J
ELAVL1,RPAP1
ELAVL1,IGF2BP1
ELAVL1,RPS28
ELAVL1,FAF2
ELAVL1,RPA3
ELAVL1,DLD
ELAVL1,URM1
ELAVL1,TAF10
ELAVL1,SIRT7
ELAVL1,PAIP2
ELAVL1,OCIAD1
ELAVL1,COX15
ELAVL1,CELF2
ELAVL1,MAEL
IRF1,KPNA2
IRF1,SUMO1
IRF1,PRDM1
IRF1,MDM2
IRF1,CSNK2A1
IRF1,GTF2F1
IRF1,MYD88
IRF1,NFKB1
IRF1,RELA
IRF1,ISG15
IRF1,TRAF6
IRF1,PTPN6
IRF1,STAT1
IRF1,STAT3
IRF1,GLI3
IRF1,CBL
IRF1,IRF7
IRF1,CREBBP
IRF1,YBX1
IRF1,DRAP1
IRF1,STAT4
IRF1,CEBPB
IRF1,CASP8
IRF1,SMARCA4
IRF1,TRAF3
IRF1,STUB1
IRF1,HCFC1
IRF1,CDKN1B
IRF1,HSP90AA1
IRF1,CYBB
IRF1,MYB
IRF1,NR3C1
IRF1,KAT2A
IRF1,IRF8
IRF1,EP300
IRF1,TBP
IRF1,SPI1
IRF1,BIRC3
IRF1,AR
IRF1,SET
IRF1,STAT6
IRF1,TLR3
IRF1,TRIM28
IRF1,STAT5A
IRF1,STAT2
IRF1,KEAP1
IRF1,NCL
IRF1,CSNK2B
IRF1,STAT5B
IRF1,SOCS1
IRF1,KAT2B
IRF1,IKBKE
IRF1,GATA3
IRF1,CIITA
IRF1,IRF5
IRF1,IRF9
IRF1,DDX58
IRF1,ISG20
IRF1,HMGA1
IRF1,TBX21
IRF1,IRF2
IRF1,UBC
IRF1,QARS
IRF1,MYH9
IRF1,LMO2
IRF1,ULK2
IRF1,ERCC3
IRF1,GTF2B
IRF1,HIST1H3A
IRF1,HIST1H3B
IRF1,HIST1H3C
IRF1,HIST1H3I
IRF1,HIST1H3H
IRF1,HIST1H3G
IRF1,HIST1H3F
IRF1,HIST1H3E
IRF1,HIST1H3J
IRF1,HIST1H3D
IRF1,MED10
IRF1,NPM1
IRF1,MED23
IRF1,AIM2
IRF1,DR1
IRF1,SP2
IRF1,SEC63
DDX58,SRC
DDX58,TNFAIP3
DDX58,RELA
DDX58,TRIM25
DDX58,ISG15
DDX58,CASP9
DDX58,PTPN11
DDX58,STAT1
DDX58,PYCARD
DDX58,CBL
DDX58,IRF3
DDX58,IRF7
DDX58,MAP3K14
DDX58,CASP8
DDX58,TMEM173
DDX58,TBK1
DDX58,PPIA
DDX58,TRAF3
DDX58,ATG12
DDX58,ATG5
DDX58,MAVS
DDX58,PRKCA
DDX58,CASP1
DDX58,UBE2D1
DDX58,HDAC6
DDX58,BIRC2
DDX58,NOD2
DDX58,IKBKG
DDX58,UBE2D3
DDX58,PRKCB
DDX58,PPP6C
DDX58,CYLD
DDX58,FBXW7
DDX58,PRKCG
DDX58,IKBKE
DDX58,DDX3X
DDX58,TRIM32
DDX58,DHX58
DDX58,POLR2F
DDX58,IRF1
DDX58,UBC
DDX58,AZI2
DDX58,RNF5
DDX58,RNF31
DDX58,RBCK1
DDX58,NLRC5
DDX58,RNF135
DDX58,TRIM14
DDX58,WRNIP1
DDX58,MEX3C
DDX58,PRKRA
DDX58,USP4
DDX58,PCBP2
DDX58,RNF125
DDX58,VAPA
DDX58,UBA52
DDX58,ZC3HAV1
DDX58,TIA1
DDX58,RAI14
DDX58,UBE2K
DDX58,UBD
DDX58,IRGM
LMO7,GRB2
LMO7,SFN
LMO7,MDM2
LMO7,RAD18
LMO7,CAPZA2
LMO7,CBY1
LMO7,CTNNB1
LMO7,YWHAE
LMO7,CDK2
LMO7,YWHAZ
LMO7,CDH1
LMO7,YWHAB
LMO7,HDAC4
LMO7,WDR77
LMO7,CFTR
LMO7,NINL
LMO7,RPA2
LMO7,RPA1
LMO7,PLD1
LMO7,SP1
LMO7,PPP1CB
LMO7,CSNK1A1
LMO7,YWHAQ
LMO7,IQGAP1
LMO7,KRAS
LMO7,RNF2
LMO7,EMD
LMO7,MYH9
LMO7,PKM
LMO7,CALCOCO2
LMO7,HIST1H1B
LMO7,SRPK2
LMO7,DDX39B
LMO7,HNRNPR
LMO7,SFPQ
LMO7,ODF2
LMO7,RAB3IP
LMO7,CDC5L
LMO7,KCTD3
LMO7,RNH1
LMO7,CENPA
LMO7,TES
LMO7,ILF3
LMO7,RPS25
LMO7,RPA3
LMO7,MYO18A
LMO7,RNF6
LMO7,ANLN
LMO7,MYO19
SMARCD3,GRB2
SMARCD3,JUN
SMARCD3,ESR1
SMARCD3,ESRRA
SMARCD3,RELB
SMARCD3,CCNE1
SMARCD3,SMARCA4
SMARCD3,RARG
SMARCD3,RXRA
SMARCD3,RARA
SMARCD3,RARB
SMARCD3,PPARG
SMARCD3,PBX1
SMARCD3,SMARCA2
SMARCD3,MYOD1
SMARCD3,TBL1XR1
SMARCD3,TBL1X
SMARCD3,SMARCB1
SMARCD3,SMARCE1
SMARCD3,MAPK14
SMARCD3,SMARCC1
SMARCD3,SMARCC2
SMARCD3,ACTL6A
SMARCD3,DPF2
SMARCD3,NR1H4
SMARCD3,RORA
SMARCD3,FANCA
SMARCD3,HMGB1
SMARCD3,CPSF2
SMARCD3,CRNKL1
SMARCD3,SS18
SMARCD3,NR5A1
SMARCD3,NR5A2
SMARCD3,SMARCD1
SMARCD3,UPF2
SMARCD3,ARID1A
SMARCD3,ARID1B
SMARCD3,NUP50
SMARCD3,STARD13
SMARCD3,RANBP3
SMARCD3,CHD7
SMARCD3,SREBF1
SMARCD3,DPF3
SMARCD3,POLR2D
TMEM11,BNIP3L
TMEM11,CD4
TMEM11,NTRK3
TMEM11,SDC2
TMEM11,BDKRB2
TMEM11,AGTR1
TMEM11,CD79A
TMEM11,BIK
TMEM11,GORAB
TMEM11,SCMH1
TMEM11,NDUFS3
TMEM11,BNIP3
TMEM11,HSPD1
TMEM11,FATE1
TMEM11,LMNA
TMEM11,TNFSF14
TMEM11,SGCB
TMEM11,EBP
TMEM11,NAALADL2
TMEM11,COQ9
TMEM11,DRD2
TMEM11,CCDC155
TMEM11,TMEM237
TMEM11,ELOVL4
TMEM11,PDZK1IP1
TMEM11,FAM209A
TMEM11,TMPRSS2
TMEM11,SLC10A6
TMEM11,CLDN7
TMEM11,FFAR2
TMEM11,RETREG3
TMEM11,PHLDA3
TMEM11,SLC30A8
TMEM11,FAM210B
TMEM11,CREB3L1
TMEM11,TMEM14B
TMEM11,MTIF3
TMEM11,SUV39H1
TMEM11,YIPF6
TMEM11,PEX12
TMEM11,LEPROTL1
TMEM11,SLC7A1
TMEM11,TMEM205
TMEM11,MSMO1
TMEM11,FAM174A
TMEM11,CYB561
TMEM11,DUSP6
TMEM11,CCR4
TMEM11,TEX29
TMEM11,CLN8
TMEM11,SUSD3
TMEM11,CCDC70
TMEM11,RIC3
TMEM11,TMEM88
TMEM11,SLC5A8
TMEM11,DUSP9
TMEM11,LPAR1
TMEM11,BCAM
TMEM11,ST8SIA3
TMEM11,ADORA3
TMEM11,P2RY8
TMEM11,TMPRSS11A
TMEM11,MAS1
TMEM11,SLC39A12
TMEM11,LRRC32
TMEM11,SLC2A12
TRIP6,SCRIB
TRIP6,SRC
TRIP6,PXN
TRIP6,YAP1
TRIP6,FOS
TRIP6,PIN1
TRIP6,TFAP2C
TRIP6,GATA1
TRIP6,SMAD1
TRIP6,FASLG
TRIP6,IRAK1
TRIP6,MYD88
TRIP6,RELA
TRIP6,TRAF6
TRIP6,PTPN13
TRIP6,PTPN6
TRIP6,TLR2
TRIP6,LIMS1
TRIP6,ITGB4
TRIP6,UBA2
TRIP6,GAD1
TRIP6,IL16
TRIP6,CDH1
TRIP6,ATG7
TRIP6,PDGFRB
TRIP6,TAB1
TRIP6,SETDB1
TRIP6,BCAR1
TRIP6,AXIN1
TRIP6,TLN1
TRIP6,PTK2
TRIP6,HSD17B10
TRIP6,VCL
TRIP6,NR3C1
TRIP6,TRAF2
TRIP6,TOLLIP
TRIP6,KLC1
TRIP6,RIPK2
TRIP6,PTPN21
TRIP6,NCK2
TRIP6,GIPC1
TRIP6,ENG
TRIP6,COPS5
TRIP6,RHOA
TRIP6,RBL1
TRIP6,NEDD9
TRIP6,GNAI2
TRIP6,HCK
TRIP6,XPO1
TRIP6,AES
TRIP6,SVIL
TRIP6,LPXN
TRIP6,CYLD
TRIP6,CBLC
TRIP6,FRS3
TRIP6,HOXA9
TRIP6,USP2
TRIP6,BYSL
TRIP6,STK16
TRIP6,GPS2
TRIP6,LNX1
TRIP6,G3BP1
TRIP6,MVP
TRIP6,CEP44
TRIP6,UBE4B
TRIP6,AQP1
TRIP6,TMSB4X
TRIP6,TPM4
TRIP6,FHL3
TRIP6,PRKAA1
TRIP6,RNF31
TRIP6,ATP5PO
TRIP6,EFTUD2
TRIP6,LMO2
TRIP6,SLC25A6
TRIP6,ACTA1
TRIP6,HGS
TRIP6,THRAP3
TRIP6,P4HB
TRIP6,AJUBA
TRIP6,BAG3
TRIP6,NOD1
TRIP6,KLC4
